batch_index,corpus_id,filename,source_path,staged_path,staged_by
119,paper-0577,paper-0577_effects_of_window_and_batch_size_on_autoencoder_lstm_models_for_remaining_useful_life_predic.pdf,extraction_papers/paper-0577_effects_of_window_and_batch_size_on_autoencoder_lstm_models_for_remaining_useful_life_predic.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0577_effects_of_window_and_batch_size_on_autoencoder_lstm_models_for_remaining_useful_life_predic.pdf,hardlink
120,paper-0580,paper-0580_from_reactive_to_resilient_a_hybrid_digital_twin_and_deep_learning_framework_for_mining_oper.pdf,extraction_papers/paper-0580_from_reactive_to_resilient_a_hybrid_digital_twin_and_deep_learning_framework_for_mining_oper.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0580_from_reactive_to_resilient_a_hybrid_digital_twin_and_deep_learning_framework_for_mining_oper.pdf,hardlink
121,paper-0583,paper-0583_a_novel_lithium_ion_battery_remaining_useful_life_prediction_method_by_learning_wiener_proce.pdf,extraction_papers/paper-0583_a_novel_lithium_ion_battery_remaining_useful_life_prediction_method_by_learning_wiener_proce.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0583_a_novel_lithium_ion_battery_remaining_useful_life_prediction_method_by_learning_wiener_proce.pdf,hardlink
122,paper-0584,paper-0584_performance_of_a_newly_developed_hybrid_apo_pso_metaheuristic_for_monitoring_of_intelligent.pdf,extraction_papers/paper-0584_performance_of_a_newly_developed_hybrid_apo_pso_metaheuristic_for_monitoring_of_intelligent.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0584_performance_of_a_newly_developed_hybrid_apo_pso_metaheuristic_for_monitoring_of_intelligent.pdf,hardlink
123,paper-0586,paper-0586_aging_feature_extraction_method_based_on_the_short_axis_diameter_ratio_of_serviced_rubber_st.pdf,extraction_papers/paper-0586_aging_feature_extraction_method_based_on_the_short_axis_diameter_ratio_of_serviced_rubber_st.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0586_aging_feature_extraction_method_based_on_the_short_axis_diameter_ratio_of_serviced_rubber_st.pdf,hardlink
124,paper-0588,paper-0588_linearity_analysis_of_a_brushed_dc_machine_thermal_system_in_response_to_speed_input_using_t.pdf,extraction_papers/paper-0588_linearity_analysis_of_a_brushed_dc_machine_thermal_system_in_response_to_speed_input_using_t.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0588_linearity_analysis_of_a_brushed_dc_machine_thermal_system_in_response_to_speed_input_using_t.pdf,hardlink
125,paper-0590,paper-0590_data_driven_condition_monitoring_and_predictive_maintenance_of_pulse_type_pneumatic_conveyin.pdf,extraction_papers/paper-0590_data_driven_condition_monitoring_and_predictive_maintenance_of_pulse_type_pneumatic_conveyin.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0590_data_driven_condition_monitoring_and_predictive_maintenance_of_pulse_type_pneumatic_conveyin.pdf,hardlink
126,paper-0591,paper-0591_robust_hmm_based_remaining_useful_life_estimation_using_a_ridge_regularized_em_algorithm.pdf,extraction_papers/paper-0591_robust_hmm_based_remaining_useful_life_estimation_using_a_ridge_regularized_em_algorithm.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0591_robust_hmm_based_remaining_useful_life_estimation_using_a_ridge_regularized_em_algorithm.pdf,hardlink
127,paper-0592,paper-0592_federated_predictive_maintenance_with_nasa_bp930_satellite_battery_in_industry_5_0.pdf,extraction_papers/paper-0592_federated_predictive_maintenance_with_nasa_bp930_satellite_battery_in_industry_5_0.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0592_federated_predictive_maintenance_with_nasa_bp930_satellite_battery_in_industry_5_0.pdf,hardlink
128,paper-0593,paper-0593_clarke_domain_dyadic_wavelet_denoising_for_three_phase_induction_motor_current_signals.pdf,extraction_papers/paper-0593_clarke_domain_dyadic_wavelet_denoising_for_three_phase_induction_motor_current_signals.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0593_clarke_domain_dyadic_wavelet_denoising_for_three_phase_induction_motor_current_signals.pdf,hardlink
129,paper-0596,paper-0596_condition_adaptive_cnn_with_spatiotemporal_fusion_for_enhanced_motor_fault_diagnosis.pdf,extraction_papers/paper-0596_condition_adaptive_cnn_with_spatiotemporal_fusion_for_enhanced_motor_fault_diagnosis.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0596_condition_adaptive_cnn_with_spatiotemporal_fusion_for_enhanced_motor_fault_diagnosis.pdf,hardlink
130,paper-0597,paper-0597_proposing_surge_arrester_monitoring_indicators_and_their_evaluation_using_correlation_coeffi.pdf,extraction_papers/paper-0597_proposing_surge_arrester_monitoring_indicators_and_their_evaluation_using_correlation_coeffi.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0597_proposing_surge_arrester_monitoring_indicators_and_their_evaluation_using_correlation_coeffi.pdf,hardlink
131,paper-0598,paper-0598_botdr_monitoring_of_tensile_state_in_three_core_fiber_optic_composite_submarine_cables_with.pdf,extraction_papers/paper-0598_botdr_monitoring_of_tensile_state_in_three_core_fiber_optic_composite_submarine_cables_with.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0598_botdr_monitoring_of_tensile_state_in_three_core_fiber_optic_composite_submarine_cables_with.pdf,hardlink
132,paper-0599,paper-0599_early_anomaly_detection_in_maritime_refrigerated_containers_using_a_hybrid_digital_twin_and.pdf,extraction_papers/paper-0599_early_anomaly_detection_in_maritime_refrigerated_containers_using_a_hybrid_digital_twin_and.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0599_early_anomaly_detection_in_maritime_refrigerated_containers_using_a_hybrid_digital_twin_and.pdf,hardlink
133,paper-0600,paper-0600_data_driven_joint_optimization_of_maintenance_and_spare_parts_provisioning_a_distributionall.pdf,extraction_papers/paper-0600_data_driven_joint_optimization_of_maintenance_and_spare_parts_provisioning_a_distributionall.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0600_data_driven_joint_optimization_of_maintenance_and_spare_parts_provisioning_a_distributionall.pdf,hardlink
134,paper-0602,paper-0602_hybrid_ai_and_llm_enabled_agent_based_real_time_decision_support_architecture_for_industrial.pdf,extraction_papers/paper-0602_hybrid_ai_and_llm_enabled_agent_based_real_time_decision_support_architecture_for_industrial.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0602_hybrid_ai_and_llm_enabled_agent_based_real_time_decision_support_architecture_for_industrial.pdf,hardlink
135,paper-0605,paper-0605_convolutional_autoencoder_based_method_for_predicting_faults_of_cyber_physical_systems_based.pdf,extraction_papers/paper-0605_convolutional_autoencoder_based_method_for_predicting_faults_of_cyber_physical_systems_based.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0605_convolutional_autoencoder_based_method_for_predicting_faults_of_cyber_physical_systems_based.pdf,hardlink
136,paper-0606,paper-0606_identification_of_abnormal_conditions_in_induction_motors_from_current_spectrum_images_using.pdf,extraction_papers/paper-0606_identification_of_abnormal_conditions_in_induction_motors_from_current_spectrum_images_using.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0606_identification_of_abnormal_conditions_in_induction_motors_from_current_spectrum_images_using.pdf,hardlink
137,paper-0607,paper-0607_ai_based_predictive_maintenance_for_rotor_crack_fault_diagnosis_for_variable_speed_machines.pdf,extraction_papers/paper-0607_ai_based_predictive_maintenance_for_rotor_crack_fault_diagnosis_for_variable_speed_machines.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0607_ai_based_predictive_maintenance_for_rotor_crack_fault_diagnosis_for_variable_speed_machines.pdf,hardlink
138,paper-0610,paper-0610_comparative_analysis_of_classical_machine_learning_models_for_predictive_maintenance_in_the.pdf,extraction_papers/paper-0610_comparative_analysis_of_classical_machine_learning_models_for_predictive_maintenance_in_the.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0610_comparative_analysis_of_classical_machine_learning_models_for_predictive_maintenance_in_the.pdf,hardlink
139,paper-0611,paper-0611_an_agentic_artificial_intelligence_observer_for_predictive_maintenance_in_electrolysers.pdf,extraction_papers/paper-0611_an_agentic_artificial_intelligence_observer_for_predictive_maintenance_in_electrolysers.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0611_an_agentic_artificial_intelligence_observer_for_predictive_maintenance_in_electrolysers.pdf,hardlink
140,paper-0615,paper-0615_robust_incipient_fault_diagnosis_of_rolling_element_bearings_under_small_sample_conditions_u.pdf,extraction_papers/paper-0615_robust_incipient_fault_diagnosis_of_rolling_element_bearings_under_small_sample_conditions_u.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0615_robust_incipient_fault_diagnosis_of_rolling_element_bearings_under_small_sample_conditions_u.pdf,hardlink
141,paper-0616,paper-0616_ai_driven_predictive_maintenance_bayesian_reliability_assessment_and_xgboost_for_smart_indus.pdf,extraction_papers/paper-0616_ai_driven_predictive_maintenance_bayesian_reliability_assessment_and_xgboost_for_smart_indus.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0616_ai_driven_predictive_maintenance_bayesian_reliability_assessment_and_xgboost_for_smart_indus.pdf,hardlink
142,paper-0617,paper-0617_data_driven_predictive_maintenance_for_aircraft_components_through_sparse_event_logs.pdf,extraction_papers/paper-0617_data_driven_predictive_maintenance_for_aircraft_components_through_sparse_event_logs.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0617_data_driven_predictive_maintenance_for_aircraft_components_through_sparse_event_logs.pdf,hardlink
143,paper-0618,paper-0618_trustworthy_predictive_maintenance_in_smart_manufacturing_using_neutrosophic_reasoning_appro.pdf,extraction_papers/paper-0618_trustworthy_predictive_maintenance_in_smart_manufacturing_using_neutrosophic_reasoning_appro.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0618_trustworthy_predictive_maintenance_in_smart_manufacturing_using_neutrosophic_reasoning_appro.pdf,hardlink
144,paper-0621,paper-0621_enhanced_rotating_machinery_fault_diagnosis_using_hybrid_rbso_mrfo_adaptive_transformer_lstm.pdf,extraction_papers/paper-0621_enhanced_rotating_machinery_fault_diagnosis_using_hybrid_rbso_mrfo_adaptive_transformer_lstm.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0621_enhanced_rotating_machinery_fault_diagnosis_using_hybrid_rbso_mrfo_adaptive_transformer_lstm.pdf,hardlink
145,paper-0623,paper-0623_an_integrated_approach_to_condition_based_maintenance_decision_making_of_planetary_gearboxes.pdf,extraction_papers/paper-0623_an_integrated_approach_to_condition_based_maintenance_decision_making_of_planetary_gearboxes.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0623_an_integrated_approach_to_condition_based_maintenance_decision_making_of_planetary_gearboxes.pdf,hardlink
146,paper-0624,paper-0624_a_smart_cloud_integrated_lstm_framework_for_transformer_fault_prediction_using_sequential_dg.pdf,extraction_papers/paper-0624_a_smart_cloud_integrated_lstm_framework_for_transformer_fault_prediction_using_sequential_dg.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0624_a_smart_cloud_integrated_lstm_framework_for_transformer_fault_prediction_using_sequential_dg.pdf,hardlink
147,paper-0625,paper-0625_a_two_stage_comparative_framework_for_predicting_photovoltaic_cleaning_schedules_modeling_an.pdf,extraction_papers/paper-0625_a_two_stage_comparative_framework_for_predicting_photovoltaic_cleaning_schedules_modeling_an.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0625_a_two_stage_comparative_framework_for_predicting_photovoltaic_cleaning_schedules_modeling_an.pdf,hardlink
148,paper-0626,paper-0626_monitoring_the_effect_of_runout_on_a_diamond_coated_burrs_wear_progression_with_acoustic_emi.pdf,extraction_papers/paper-0626_monitoring_the_effect_of_runout_on_a_diamond_coated_burrs_wear_progression_with_acoustic_emi.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0626_monitoring_the_effect_of_runout_on_a_diamond_coated_burrs_wear_progression_with_acoustic_emi.pdf,hardlink
149,paper-0627,paper-0627_an_attribute_driven_access_control_framework_based_on_smart_contracts_for_secure_collaborati.pdf,extraction_papers/paper-0627_an_attribute_driven_access_control_framework_based_on_smart_contracts_for_secure_collaborati.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0627_an_attribute_driven_access_control_framework_based_on_smart_contracts_for_secure_collaborati.pdf,hardlink
150,paper-0629,paper-0629_predictive_maintenance_in_aircraft_engine_maintenance_using_the_c_mapss_dataset_performance.pdf,extraction_papers/paper-0629_predictive_maintenance_in_aircraft_engine_maintenance_using_the_c_mapss_dataset_performance.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0629_predictive_maintenance_in_aircraft_engine_maintenance_using_the_c_mapss_dataset_performance.pdf,hardlink
151,paper-0630,paper-0630_intelligent_fault_detection_in_the_mechanical_structure_of_a_wheeled_mobile_robot.pdf,extraction_papers/paper-0630_intelligent_fault_detection_in_the_mechanical_structure_of_a_wheeled_mobile_robot.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0630_intelligent_fault_detection_in_the_mechanical_structure_of_a_wheeled_mobile_robot.pdf,hardlink
152,paper-0632,paper-0632_hybrid_hho_who_optimized_transformer_gru_model_for_advanced_failure_prediction_in_industrial.pdf,extraction_papers/paper-0632_hybrid_hho_who_optimized_transformer_gru_model_for_advanced_failure_prediction_in_industrial.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0632_hybrid_hho_who_optimized_transformer_gru_model_for_advanced_failure_prediction_in_industrial.pdf,hardlink
153,paper-0633,paper-0633_yolov8n_alc_an_efficient_network_for_bolt_nut_fastener_detection_in_complex_substation_envir.pdf,extraction_papers/paper-0633_yolov8n_alc_an_efficient_network_for_bolt_nut_fastener_detection_in_complex_substation_envir.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0633_yolov8n_alc_an_efficient_network_for_bolt_nut_fastener_detection_in_complex_substation_envir.pdf,hardlink
154,paper-0636,paper-0636_a_matrix_statistics_aware_attention_mechanism_for_robust_rul_estimation_in_aero_engines.pdf,extraction_papers/paper-0636_a_matrix_statistics_aware_attention_mechanism_for_robust_rul_estimation_in_aero_engines.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0636_a_matrix_statistics_aware_attention_mechanism_for_robust_rul_estimation_in_aero_engines.pdf,hardlink
155,paper-0641,paper-0641_optimization_of_oil_production_using_sucker_rod_pumps_via_predictive_elimination_of_paraffin.pdf,extraction_papers/paper-0641_optimization_of_oil_production_using_sucker_rod_pumps_via_predictive_elimination_of_paraffin.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0641_optimization_of_oil_production_using_sucker_rod_pumps_via_predictive_elimination_of_paraffin.pdf,hardlink
156,paper-0642,paper-0642_a_hybrid_parallel_informer_lstm_framework_based_on_two_stage_decomposition_for_lithium_batte.pdf,extraction_papers/paper-0642_a_hybrid_parallel_informer_lstm_framework_based_on_two_stage_decomposition_for_lithium_batte.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0642_a_hybrid_parallel_informer_lstm_framework_based_on_two_stage_decomposition_for_lithium_batte.pdf,hardlink
157,paper-0643,paper-0643_cyclic_ratcheting_strain_driven_non_homogeneous_markov_framework_for_probabilistic_fatigue_a.pdf,extraction_papers/paper-0643_cyclic_ratcheting_strain_driven_non_homogeneous_markov_framework_for_probabilistic_fatigue_a.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0643_cyclic_ratcheting_strain_driven_non_homogeneous_markov_framework_for_probabilistic_fatigue_a.pdf,hardlink
158,paper-0647,paper-0647_cross_condition_lithium_ion_battery_capacity_multi_variable_estimation_model_based_on_increm.pdf,extraction_papers/paper-0647_cross_condition_lithium_ion_battery_capacity_multi_variable_estimation_model_based_on_increm.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0647_cross_condition_lithium_ion_battery_capacity_multi_variable_estimation_model_based_on_increm.pdf,hardlink
159,paper-0648,paper-0648_ai_driven_hybrid_deep_learning_and_swarm_intelligence_for_predictive_maintenance_of_smart_ma.pdf,extraction_papers/paper-0648_ai_driven_hybrid_deep_learning_and_swarm_intelligence_for_predictive_maintenance_of_smart_ma.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0648_ai_driven_hybrid_deep_learning_and_swarm_intelligence_for_predictive_maintenance_of_smart_ma.pdf,hardlink
160,paper-0649,paper-0649_semi_supervised_and_unsupervised_learning_for_health_indicator_extraction_from_guided_waves.pdf,extraction_papers/paper-0649_semi_supervised_and_unsupervised_learning_for_health_indicator_extraction_from_guided_waves.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0649_semi_supervised_and_unsupervised_learning_for_health_indicator_extraction_from_guided_waves.pdf,hardlink
161,paper-0651,paper-0651_risk_based_performance_optimization_of_mozzarella_cheese_processing_using_expert_judgement_p.pdf,extraction_papers/paper-0651_risk_based_performance_optimization_of_mozzarella_cheese_processing_using_expert_judgement_p.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0651_risk_based_performance_optimization_of_mozzarella_cheese_processing_using_expert_judgement_p.pdf,hardlink
162,paper-0653,paper-0653_a_disentangled_prototype_driven_continual_learning_framework_for_fault_diagnosis_of_cotton_h.pdf,extraction_papers/paper-0653_a_disentangled_prototype_driven_continual_learning_framework_for_fault_diagnosis_of_cotton_h.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0653_a_disentangled_prototype_driven_continual_learning_framework_for_fault_diagnosis_of_cotton_h.pdf,hardlink
163,paper-0657,paper-0657_maintenance_modeling_for_a_multi_state_system_under_competing_failures_and_imperfect_repairs.pdf,extraction_papers/paper-0657_maintenance_modeling_for_a_multi_state_system_under_competing_failures_and_imperfect_repairs.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0657_maintenance_modeling_for_a_multi_state_system_under_competing_failures_and_imperfect_repairs.pdf,hardlink
164,paper-0658,paper-0658_electromagnetic_analysis_of_double_rotor_direct_drive_permanent_magnet_generators_under_ecce.pdf,extraction_papers/paper-0658_electromagnetic_analysis_of_double_rotor_direct_drive_permanent_magnet_generators_under_ecce.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0658_electromagnetic_analysis_of_double_rotor_direct_drive_permanent_magnet_generators_under_ecce.pdf,hardlink
165,paper-0662,paper-0662_automatic_parameter_update_algorithm_for_regression_models_to_estimate_remaining_useful_life.pdf,extraction_papers/paper-0662_automatic_parameter_update_algorithm_for_regression_models_to_estimate_remaining_useful_life.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0662_automatic_parameter_update_algorithm_for_regression_models_to_estimate_remaining_useful_life.pdf,hardlink
166,paper-0667,paper-0667_residual_life_prediction_of_progressive_failure_bearings_based_on_ngo_avmd_hybrid_domain_fea.pdf,extraction_papers/paper-0667_residual_life_prediction_of_progressive_failure_bearings_based_on_ngo_avmd_hybrid_domain_fea.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0667_residual_life_prediction_of_progressive_failure_bearings_based_on_ngo_avmd_hybrid_domain_fea.pdf,hardlink
167,paper-0669,paper-0669_fractional_long_range_dependence_model_for_remaining_useful_life_estimation_of_roller_bearin.pdf,extraction_papers/paper-0669_fractional_long_range_dependence_model_for_remaining_useful_life_estimation_of_roller_bearin.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0669_fractional_long_range_dependence_model_for_remaining_useful_life_estimation_of_roller_bearin.pdf,hardlink
168,paper-0670,paper-0670_support_vector_machine_and_k_means_clustering_for_advanced_wheel_flat_identification_a_compa.pdf,extraction_papers/paper-0670_support_vector_machine_and_k_means_clustering_for_advanced_wheel_flat_identification_a_compa.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0670_support_vector_machine_and_k_means_clustering_for_advanced_wheel_flat_identification_a_compa.pdf,hardlink
169,paper-0672,paper-0672_investigation_of_exponent_free_lstm_cells_for_virtual_sensing_applications.pdf,extraction_papers/paper-0672_investigation_of_exponent_free_lstm_cells_for_virtual_sensing_applications.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0672_investigation_of_exponent_free_lstm_cells_for_virtual_sensing_applications.pdf,hardlink
170,paper-0673,paper-0673_an_intelligent_support_method_for_the_formation_of_control_actions_in_proactive_management_o.pdf,extraction_papers/paper-0673_an_intelligent_support_method_for_the_formation_of_control_actions_in_proactive_management_o.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0673_an_intelligent_support_method_for_the_formation_of_control_actions_in_proactive_management_o.pdf,hardlink
171,paper-0675,paper-0675_multi_scale_feature_enhancement_for_gearbox_fault_diagnosis_under_variable_operating_conditi.pdf,extraction_papers/paper-0675_multi_scale_feature_enhancement_for_gearbox_fault_diagnosis_under_variable_operating_conditi.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0675_multi_scale_feature_enhancement_for_gearbox_fault_diagnosis_under_variable_operating_conditi.pdf,hardlink
172,paper-0678,paper-0678_remaining_useful_life_prediction_of_rolling_bearings_via_wavelet_feature_fusion_and_lstm_net.pdf,extraction_papers/paper-0678_remaining_useful_life_prediction_of_rolling_bearings_via_wavelet_feature_fusion_and_lstm_net.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0678_remaining_useful_life_prediction_of_rolling_bearings_via_wavelet_feature_fusion_and_lstm_net.pdf,hardlink
173,paper-0679,paper-0679_a_finite_horizon_condition_based_maintenance_and_spare_parts_ordering_policy_for_a_two_unit.pdf,extraction_papers/paper-0679_a_finite_horizon_condition_based_maintenance_and_spare_parts_ordering_policy_for_a_two_unit.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0679_a_finite_horizon_condition_based_maintenance_and_spare_parts_ordering_policy_for_a_two_unit.pdf,hardlink
174,paper-0681,paper-0681_state_space_estimation_in_discriminant_subspace_a_kalman_filtering_approach_for_turbofan_eng.pdf,extraction_papers/paper-0681_state_space_estimation_in_discriminant_subspace_a_kalman_filtering_approach_for_turbofan_eng.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0681_state_space_estimation_in_discriminant_subspace_a_kalman_filtering_approach_for_turbofan_eng.pdf,hardlink
175,paper-0682,paper-0682_sensor_driven_predictive_vehicle_maintenance_and_routing_problem_with_time_windows.pdf,extraction_papers/paper-0682_sensor_driven_predictive_vehicle_maintenance_and_routing_problem_with_time_windows.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0682_sensor_driven_predictive_vehicle_maintenance_and_routing_problem_with_time_windows.pdf,hardlink
176,paper-0684,paper-0684_a_small_sample_fault_diagnosis_method_for_high_voltage_circuit_breaker_spring_mechanisms_bas.pdf,extraction_papers/paper-0684_a_small_sample_fault_diagnosis_method_for_high_voltage_circuit_breaker_spring_mechanisms_bas.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0684_a_small_sample_fault_diagnosis_method_for_high_voltage_circuit_breaker_spring_mechanisms_bas.pdf,hardlink
177,paper-0686,paper-0686_bayesian_gaussian_mixture_model_classifier_for_fault_detection_in_induction_motors_using_sta.pdf,extraction_papers/paper-0686_bayesian_gaussian_mixture_model_classifier_for_fault_detection_in_induction_motors_using_sta.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0686_bayesian_gaussian_mixture_model_classifier_for_fault_detection_in_induction_motors_using_sta.pdf,hardlink
178,paper-0693,paper-0693_in_situ_detection_of_fouling_in_crossflow_filtration_using_3_sensing.pdf,extraction_papers/paper-0693_in_situ_detection_of_fouling_in_crossflow_filtration_using_3_sensing.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0693_in_situ_detection_of_fouling_in_crossflow_filtration_using_3_sensing.pdf,hardlink
179,paper-0698,paper-0698_hvac_smart_predictive_maintenance_using_machine_learning_and_bayesian_network.pdf,extraction_papers/paper-0698_hvac_smart_predictive_maintenance_using_machine_learning_and_bayesian_network.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0698_hvac_smart_predictive_maintenance_using_machine_learning_and_bayesian_network.pdf,hardlink
180,paper-0702,paper-0702_deep_learning_based_visual_analytics_for_efficiency_and_safety_optimization_in_power_infrast.pdf,extraction_papers/paper-0702_deep_learning_based_visual_analytics_for_efficiency_and_safety_optimization_in_power_infrast.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0702_deep_learning_based_visual_analytics_for_efficiency_and_safety_optimization_in_power_infrast.pdf,hardlink
181,paper-0704,paper-0704_marine_engine_cylinder_exhaust_temperature_prediction_based_on_pso_optimized_cnn_lstm_attent.pdf,extraction_papers/paper-0704_marine_engine_cylinder_exhaust_temperature_prediction_based_on_pso_optimized_cnn_lstm_attent.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0704_marine_engine_cylinder_exhaust_temperature_prediction_based_on_pso_optimized_cnn_lstm_attent.pdf,hardlink
182,paper-0706,paper-0706_condition_monitoring_model_development_for_belt_systems_using_hybrid_cnn_bilstm_deep_learnin.pdf,extraction_papers/paper-0706_condition_monitoring_model_development_for_belt_systems_using_hybrid_cnn_bilstm_deep_learnin.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0706_condition_monitoring_model_development_for_belt_systems_using_hybrid_cnn_bilstm_deep_learnin.pdf,hardlink
183,paper-0708,paper-0708_a_periodic_fractional_wiener_process_for_remaining_useful_life_prediction_of_photovoltaic_sy.pdf,extraction_papers/paper-0708_a_periodic_fractional_wiener_process_for_remaining_useful_life_prediction_of_photovoltaic_sy.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0708_a_periodic_fractional_wiener_process_for_remaining_useful_life_prediction_of_photovoltaic_sy.pdf,hardlink
184,paper-0709,paper-0709_rul_prediction_method_for_tools_based_on_multi_channel_cnn_and_cross_modal_transformer.pdf,extraction_papers/paper-0709_rul_prediction_method_for_tools_based_on_multi_channel_cnn_and_cross_modal_transformer.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0709_rul_prediction_method_for_tools_based_on_multi_channel_cnn_and_cross_modal_transformer.pdf,hardlink
185,paper-0711,paper-0711_ensemble_learning_based_battery_health_estimation_a_comparative_study_of_rul_soc_and_soh_pre.pdf,extraction_papers/paper-0711_ensemble_learning_based_battery_health_estimation_a_comparative_study_of_rul_soc_and_soh_pre.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0711_ensemble_learning_based_battery_health_estimation_a_comparative_study_of_rul_soc_and_soh_pre.pdf,hardlink
186,paper-0712,paper-0712_deep_learning_based_power_transformer_condition_monitoring_and_fault_diagnosis_algorithm.pdf,extraction_papers/paper-0712_deep_learning_based_power_transformer_condition_monitoring_and_fault_diagnosis_algorithm.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0712_deep_learning_based_power_transformer_condition_monitoring_and_fault_diagnosis_algorithm.pdf,hardlink
187,paper-0713,paper-0713_experimental_investigation_and_vibration_based_condition_analysis_for_varying_load_of_gear_b.pdf,extraction_papers/paper-0713_experimental_investigation_and_vibration_based_condition_analysis_for_varying_load_of_gear_b.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0713_experimental_investigation_and_vibration_based_condition_analysis_for_varying_load_of_gear_b.pdf,hardlink
