screening_decision,screening_reason_category,screening_confidence,screening_notes,corpus_id,year,title,authors,source_title,doi,doi_url,doi_prefix,publisher_family,open_access,scopus_link,eid,retrieval_status,attempted_candidates,notes,expected_pdf_filename
excluded,other_nonmaintenance,medium,Material fracture modeling only,paper-0842,2026,Extension and validation of the Finite Fracture Mechanics Coupled Criterion to V-notched specimens under small scale yielding conditions,Yosibash Z.; Cornetti P.,Theoretical and Applied Fracture Mechanics,10.1016/j.tafmec.2025.105237,https://doi.org/10.1016/j.tafmec.2025.105237,10.1016,Elsevier / ScienceDirect,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105018168174?origin=resultslist,2-s2.0-105018168174,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-0842_extension_and_validation_of_the_finite_fracture_mechanics_coupled_criterion_to_v_notched_spe.pdf
excluded,environment_natural_system,high,civil infra update: rail surface wear fatigue,paper-0845,2026,Effect of the rail surface topography on wear and fatigue,Edjeou W.; Larsson P.-O.; Larsson R.; Almqvist A.,Wear,10.1016/j.wear.2025.206218,https://doi.org/10.1016/j.wear.2025.206218,10.1016,Elsevier / ScienceDirect,All Open Access; Green Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105024452869?origin=resultslist,2-s2.0-105024452869,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-0845_effect_of_the_rail_surface_topography_on_wear_and_fatigue.pdf
excluded,acronym_collision,high,PHM means Psyllium husk mucilage,paper-0870,2026,"Rapid microwave-assisted combined extraction and image-guided purification of Psyllium husk hydrocolloids: Structure, amino acid profiling, and functional properties",Tosif M.M.; Bains A.; Dhull S.B.; Sadh P.K.; Ali N.; Khan M.R.; AlAsmari A.F.; Muzaffar N.; Chawla P.,Food Chemistry: X,10.1016/j.fochx.2025.103402,https://doi.org/10.1016/j.fochx.2025.103402,10.1016,Elsevier / ScienceDirect,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105030038405?origin=resultslist,2-s2.0-105030038405,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-0870_rapid_microwave_assisted_combined_extraction_and_image_guided_purification_of_psyllium_husk.pdf
excluded,environment_natural_system,medium,civil infra update: metallic infrastructure corrosion,paper-0896,2026,Digital Twin Framework for Predictive Maintenance and Materials Selection Facing Climate Change,Zheludkevich M.; Jacob D.,Electrochemical Society Interface,10.1149/2.F09261IF,https://doi.org/10.1149/2.F09261IF,10.1149,IOP/ECS,All Open Access; Gold Open Access,https://www.scopus.com/pages/publications/105034389283?origin=resultslist,2-s2.0-105034389283,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-0896_digital_twin_framework_for_predictive_maintenance_and_materials_selection_facing_climate_cha.pdf
excluded,environment_natural_system,high,Ecosystem condition monitoring,paper-0902,2026,A continental-scale approach to ecosystem condition monitoring using satellite imagery and deep learning,Owers C.J.; Mokany K.; Ware C.; Harwood T.D.; Yang J.; Donohue R.J.; McVicar T.R.; Lehmann E.A.; Willams K.J.; Schmidt R.K.; Paget M.; Ferrier S.; Pelletier C.,Ecological Informatics,10.1016/j.ecoinf.2026.103639,https://doi.org/10.1016/j.ecoinf.2026.103639,10.1016,Elsevier / ScienceDirect,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105029951429?origin=resultslist,2-s2.0-105029951429,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-0902_a_continental_scale_approach_to_ecosystem_condition_monitoring_using_satellite_imagery_and_d.pdf
excluded,environment_natural_system,high,civil infra update: pedestrian bridge monitoring,paper-0905,2026,AAE-CycleWGAN fusion framework for generating fused strain data from sparse to dense domains in bridge monitoring systems,Hassani S.; Dackermann U.; Mousavi M.; Mustapha S.; Li J.,Information Fusion,10.1016/j.inffus.2025.103736,https://doi.org/10.1016/j.inffus.2025.103736,10.1016,Elsevier / ScienceDirect,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105017803174?origin=resultslist,2-s2.0-105017803174,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-0905_aae_cyclewgan_fusion_framework_for_generating_fused_strain_data_from_sparse_to_dense_domains.pdf
excluded,other_nonmaintenance,high,strict update: Pressure vessel creep mechanics lacks maintenance decision,paper-0920,2026,Predicting creep failure time of thick-walled spherical vessels considering large strains,Arya V.K.,Applications in Engineering Science,10.1016/j.apples.2025.100267,https://doi.org/10.1016/j.apples.2025.100267,10.1016,Elsevier / ScienceDirect,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105024186729?origin=resultslist,2-s2.0-105024186729,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-0920_predicting_creep_failure_time_of_thick_walled_spherical_vessels_considering_large_strains.pdf
excluded,generic_nonmaintenance_ai_control,medium,Renovation performance tracking only,paper-0922,2026,Stakeholder-informed renovation digital twin for multi-domain monitoring: Pilot implementation and acceptance evaluation,Doukari O.; Bacnak T.; Mahamedi E.,Energy and Buildings,10.1016/j.enbuild.2026.116979,https://doi.org/10.1016/j.enbuild.2026.116979,10.1016,Elsevier / ScienceDirect,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105027640875?origin=resultslist,2-s2.0-105027640875,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-0922_stakeholder_informed_renovation_digital_twin_for_multi_domain_monitoring_pilot_implementatio.pdf
excluded,environment_natural_system,high,civil infra update: CRTSIII slab track SHM,paper-0926,2026,Life-cycle oriented strain reconstruction of CRTSIII slab tracks using quasi-distributed fiber Bragg grating sensing and deep learning toward sustainable high-speed rail,Yang D.; Xie X.; Li F.; Guo X.; Jiang H.; Shi X.; Zhang X.; Cui H.; Wang L.; Wu H.; Xiang P.,Developments in the Built Environment,10.1016/j.dibe.2026.100879,https://doi.org/10.1016/j.dibe.2026.100879,10.1016,Elsevier / ScienceDirect,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105031050818?origin=resultslist,2-s2.0-105031050818,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-0926_life_cycle_oriented_strain_reconstruction_of_crtsiii_slab_tracks_using_quasi_distributed_fib.pdf
excluded,other_nonmaintenance,medium,Design failure modeling not maintenance,paper-0971,2026,Predictive modeling of tolerance-dependent failure behavior of self-pierce riveted joints: From coupon-level tests to sub-component validation,Olfert V.; Yang K.; Rochel P.; Bähr P.; Hein D.; Sommer S.; Meschut G.,Journal of Manufacturing Processes,10.1016/j.jmapro.2025.12.058,https://doi.org/10.1016/j.jmapro.2025.12.058,10.1016,Elsevier / ScienceDirect,All Open Access; Green Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105025711349?origin=resultslist,2-s2.0-105025711349,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-0971_predictive_modeling_of_tolerance_dependent_failure_behavior_of_self_pierce_riveted_joints_fr.pdf
excluded,generic_nonmaintenance_ai_control,medium,generic cleanup: Ship digital twin focuses fuel prediction not maintenance,paper-0973,2026,Digital twin development for ship fuel consumption predictions using multiple model adaptive estimation with Eigensystem Realization Algorithm and Observer/Kalman Filter Identification,Taghavi M.; Perera L.P.,Ocean Engineering,10.1016/j.oceaneng.2025.123743,https://doi.org/10.1016/j.oceaneng.2025.123743,10.1016,Elsevier / ScienceDirect,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105030026612?origin=resultslist,2-s2.0-105030026612,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-0973_digital_twin_development_for_ship_fuel_consumption_predictions_using_multiple_model_adaptive.pdf
excluded,other_nonmaintenance,medium,controversial scan: RENE system monitors experiment/environment parameters for stable operation; abstract lacks predictive maintenance or failure/degradation modeling.,paper-0993,2026,Integrated Monitoring and Predictive Maintenance System for the Reactor Experiment for Neutrino and Exotics (RENE),Choi J.Y.; Yang B.; Jung D.; Moon D.H.; Heo C.; Yun E.; Park H.W.; Lee J.S.; Park J.; Oh J.; Lee S.; Gwon S.; Kim N.R.; Jeon M.H.; Meang Y.C.; Kim T.R.; Choi P.; Joo K.K.; Park R.G.; Kim S.Y.; Yeo I.; Shin C.D.; Pac M.Y.; Jang J.-S.; Kim E.-J.; Hwang H.; Goh J.; Hwang W.; Ryu J.; Park J.; Bae K.J.; Hong S.; Kim H.; Kim D.; Yoo J.; Choi S.; Lee W.; Park J.; Cheoun M.-K.; Yu I.,Progress of Theoretical and Experimental Physics,10.1093/ptep/ptag009,https://doi.org/10.1093/ptep/ptag009,10.1093,Oxford University Press,All Open Access; Gold Open Access,https://www.scopus.com/pages/publications/105032676822?origin=resultslist,2-s2.0-105032676822,requires_manual_download,1,No candidate OA PDF URL produced a usable PDF automatically.,paper-0993_integrated_monitoring_and_predictive_maintenance_system_for_the_reactor_experiment_for_neutr.pdf
excluded,other_nonmaintenance,medium,3D printing failure simulation only,paper-0997,2026,Process-informed smooth particle hydrodynamics-finite element (SPH-FE) simulation of 3D concrete printing: From flow behaviour to structural failure,An D.; Zhu Z.; Rahman M.; Zhang Y.X.; Yang R.C.,Journal of Building Engineering,10.1016/j.jobe.2026.115447,https://doi.org/10.1016/j.jobe.2026.115447,10.1016,Elsevier / ScienceDirect,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105028616569?origin=resultslist,2-s2.0-105028616569,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-0997_process_informed_smooth_particle_hydrodynamics_finite_element_sph_fe_simulation_of_3d_concre.pdf
excluded,generic_nonmaintenance_ai_control,high,generic cleanup: Manufacturing twin focuses supply disruption decisions,paper-1002,2025,A simulation-based digital twin model for data-driven decision optimization,Keshvarinia M.; MacKenzie C.A.; Zhao Z.,Decision Analytics Journal,10.1016/j.dajour.2025.100646,https://doi.org/10.1016/j.dajour.2025.100646,10.1016,Elsevier / ScienceDirect,All Open Access; Gold Open Access,https://www.scopus.com/pages/publications/105018488673?origin=resultslist,2-s2.0-105018488673,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-1002_a_simulation_based_digital_twin_model_for_data_driven_decision_optimization.pdf
excluded,other_nonmaintenance,high,strict update: Composite plate deformation twin lacks maintenance use case,paper-1015,2026,Real-time deformation digital twin of composite plates via distributed fiber optic sensing,Li Y.; Pan Y.; Sharif-Khodaei Z.,Advanced Engineering Informatics,10.1016/j.aei.2025.103992,https://doi.org/10.1016/j.aei.2025.103992,10.1016,Elsevier / ScienceDirect,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105020572232?origin=resultslist,2-s2.0-105020572232,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-1015_real_time_deformation_digital_twin_of_composite_plates_via_distributed_fiber_optic_sensing.pdf
excluded,environment_natural_system,high,Natural rock mechanics study,paper-1020,2026,Thermo-hydro-mechanical coupling analysis of dynamic responses of green sandstone subjected to high-strain rates: Experimental study and damage-based modeling,Liu S.; Chen Z.,Journal of Rock Mechanics and Geotechnical Engineering,10.1016/j.jrmge.2025.11.001,https://doi.org/10.1016/j.jrmge.2025.11.001,10.1016,Elsevier / ScienceDirect,All Open Access; Gold Open Access,https://www.scopus.com/pages/publications/105022429060?origin=resultslist,2-s2.0-105022429060,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-1020_thermo_hydro_mechanical_coupling_analysis_of_dynamic_responses_of_green_sandstone_subjected.pdf
excluded,clinical_human_outcome,high,Clinical dental implant outcome,paper-1028,2026,Predicting dental implant failure risk from panoramic radiographs using deep learning,Zhao Y.; Zhao X.; Wang L.; Hu Z.; Zhang S.; Li Y.; Tong P.,Biomedical Signal Processing and Control,10.1016/j.bspc.2025.108498,https://doi.org/10.1016/j.bspc.2025.108498,10.1016,Elsevier / ScienceDirect,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105012368768?origin=resultslist,2-s2.0-105012368768,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-1028_predicting_dental_implant_failure_risk_from_panoramic_radiographs_using_deep_learning.pdf
excluded,software_it_cyber,high,Feature store model maintenance,paper-1048,2026,SHIFT: Self-Healing Intelligence in Feature Store and Data Store Transitions,Seo S.-H.; Lim D.-J.,IEEE Access,10.1109/ACCESS.2026.3658719,https://doi.org/10.1109/ACCESS.2026.3658719,10.1109,IEEE,All Open Access; Gold Open Access,https://www.scopus.com/pages/publications/105029007363?origin=resultslist,2-s2.0-105029007363,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-1048_shift_self_healing_intelligence_in_feature_store_and_data_store_transitions.pdf
excluded,generic_nonmaintenance_ai_control,high,Computer vision quality management,paper-1052,2026,Computer vision in Quality 4.0: empirical insights from industrial demands,Marinho F.D.O.; Zomer T.T.D.S.; Durão L.F.C.D.S.; Cauchick-Miguel P.A.; Zancul E.,Production,10.1590/0103-6513.20250096,https://doi.org/10.1590/0103-6513.20250096,10.1590,Other,All Open Access; Gold Open Access,https://www.scopus.com/pages/publications/105035559764?origin=resultslist,2-s2.0-105035559764,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-1052_computer_vision_in_quality_4_0_empirical_insights_from_industrial_demands.pdf
excluded,generic_nonmaintenance_ai_control,medium,Forging process monitoring not maintenance,paper-1063,2026,A 120-GHz Industrial Radar Sensor Network for Condition Monitoring of a Forging Process,Jiang Y.; Knaack M.; Aljoscha Martin C.; Tost F.; Alimov A.; Hartel S.; Gardill M.,IEEE Sensors Journal,10.1109/JSEN.2025.3636060,https://doi.org/10.1109/JSEN.2025.3636060,10.1109,IEEE,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105023551576?origin=resultslist,2-s2.0-105023551576,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-1063_a_120_ghz_industrial_radar_sensor_network_for_condition_monitoring_of_a_forging_process.pdf
excluded,generic_nonmaintenance_ai_control,medium,Injection molding product defects,paper-1075,2026,Improving Efficiency Through Data Selection for Remote Injection Molding Condition Monitoring Systems Using the Mahalanobis–Taguchi Method,Kudo K.; Abe Y.; Fukushima M.; Fukushima Y.; Kawada N.,International Journal of Automation Technology,10.20965/ijat.2026.p0093,https://doi.org/10.20965/ijat.2026.p0093,10.20965,Other,All Open Access; Gold Open Access,https://www.scopus.com/pages/publications/105028089700?origin=resultslist,2-s2.0-105028089700,requires_manual_download,2,Removed automatically downloaded PDF after title audit; no candidate matched the paper title/DOI.,paper-1075_improving_efficiency_through_data_selection_for_remote_injection_molding_condition_monitorin.pdf
excluded,environment_natural_system,high,civil infra update: Tunnel infrastructure facility maintenance system,paper-1077,2025,Data-driven digital twin-based smart tunnel maintenance system,Khan M.S.,Intelligent Geoengineering,10.1016/j.ige.2025.09.002,https://doi.org/10.1016/j.ige.2025.09.002,10.1016,Elsevier / ScienceDirect,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105035653439?origin=resultslist,2-s2.0-105035653439,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-1077_data_driven_digital_twin_based_smart_tunnel_maintenance_system.pdf
excluded,generic_nonmaintenance_ai_control,medium,Wind optimization without maintenance,paper-1084,2026,Agentic AI in Wind Energy Systems: Multi-Agent Architectures for Optimization and Resilience,Hasan A.; Kandemir E.; Mordasov D.; Trong Nguyen D.,IEEE Access,10.1109/ACCESS.2026.3654529,https://doi.org/10.1109/ACCESS.2026.3654529,10.1109,IEEE,All Open Access; Gold Open Access,https://www.scopus.com/pages/publications/105028184594?origin=resultslist,2-s2.0-105028184594,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-1084_agentic_ai_in_wind_energy_systems_multi_agent_architectures_for_optimization_and_resilience.pdf
excluded,generic_nonmaintenance_ai_control,medium,Compressor test time reduction,paper-1097,2026,Soft-sensing for compressor test time reduction with time-delay neural networks,Schwedersky B.B.; Flesch R.C.C.; Machado J.P.Z.; Nascimento A.S.B.; Schaefer M.M.; Moser D.R.,ISA Transactions,10.1016/j.isatra.2026.02.004,https://doi.org/10.1016/j.isatra.2026.02.004,10.1016,Elsevier / ScienceDirect,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105034137034?origin=resultslist,2-s2.0-105034137034,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-1097_soft_sensing_for_compressor_test_time_reduction_with_time_delay_neural_networks.pdf
excluded,generic_nonmaintenance_ai_control,high,PV power forecasting optimization,paper-1117,2026,Feature selection and hyperparameter tuning in transformer-based deep learning models for photovoltaic power forecasting using the Swordfish Movement Optimization Algorithm (SMOA),El-kenawy E.-S.M.; Alhussan A.A.; Mattar E.A.; Radwan M.,International Journal of Electrical Power and Energy Systems,10.1016/j.ijepes.2025.111509,https://doi.org/10.1016/j.ijepes.2025.111509,10.1016,Elsevier / ScienceDirect,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105026857650?origin=resultslist,2-s2.0-105026857650,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-1117_feature_selection_and_hyperparameter_tuning_in_transformer_based_deep_learning_models_for_ph.pdf
excluded,environment_natural_system,high,strict update: Rock fracture precursor monitoring is geotechnical,paper-1119,2026,Image processing based infrared precursor recognition for NPR cable anchored rock with inclination angles,Wang J.; Chang Y.; He M.,Journal of Rock Mechanics and Geotechnical Engineering,10.1016/j.jrmge.2026.01.007,https://doi.org/10.1016/j.jrmge.2026.01.007,10.1016,Elsevier / ScienceDirect,All Open Access; Gold Open Access,https://www.scopus.com/pages/publications/105036454196?origin=resultslist,2-s2.0-105036454196,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-1119_image_processing_based_infrared_precursor_recognition_for_npr_cable_anchored_rock_with_incli.pdf
excluded,software_it_cyber,high,DNN neuron vulnerability,paper-1128,2026,Developing a Deep Reinforcement Learning-Based Framework for Identifying Vulnerable Neurons Across Deep Neural Networks,Su P.; Yan Z.; Chen D.,IEEE Transactions on Reliability,10.1109/TR.2026.3673605,https://doi.org/10.1109/TR.2026.3673605,10.1109,IEEE,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105033392910?origin=resultslist,2-s2.0-105033392910,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-1128_developing_a_deep_reinforcement_learning_based_framework_for_identifying_vulnerable_neurons.pdf
excluded,clinical_human_outcome,high,Heart failure clinical prediction,paper-1131,2026,Predicting heart failure using MIMIC-IV and MIMIC-IV-ED: a comparative study of machine learning and deep learning models,Teoh J.R.; Hasikin K.; Wong J.H.D.; Ng W.L.; Lee K.W.; Kiew L.V.; Wu X.; Lai K.W.,PeerJ Computer Science,10.7717/peerj-cs.3743,https://doi.org/10.7717/peerj-cs.3743,10.7717,Other,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105035714387?origin=resultslist,2-s2.0-105035714387,requires_manual_download,1,No candidate OA PDF URL produced a usable PDF automatically.,paper-1131_predicting_heart_failure_using_mimic_iv_and_mimic_iv_ed_a_comparative_study_of_machine_learn.pdf
excluded,other_nonmaintenance,medium,strict update: Insulation nanocomposite aging classification lacks maintenance decision,paper-1135,2025,Classification of gamma-irradiated aluminum-epoxy nanocomposites utilizing laser-induced breakdown spectroscopy and machine learning techniques,Kumar G.R.; Naresh C.; Sarathi R.,Nano Express,10.1088/2632-959X/ae0b9a,https://doi.org/10.1088/2632-959X/ae0b9a,10.1088,IOP/ECS,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105018171769?origin=resultslist,2-s2.0-105018171769,requires_manual_download,1,No candidate OA PDF URL produced a usable PDF automatically.,paper-1135_classification_of_gamma_irradiated_aluminum_epoxy_nanocomposites_utilizing_laser_induced_bre.pdf
excluded,environment_natural_system,high,civil infra update: Railway track condition monitoring,paper-1159,2025,Data-driven sparse coding for onboard condition monitoring of railway tracks,Baasch B.; Groos J.C.; Heusel J.; Noll M.-C.,Mechanical Systems and Signal Processing,10.1016/j.ymssp.2025.113542,https://doi.org/10.1016/j.ymssp.2025.113542,10.1016,Elsevier / ScienceDirect,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105020258172?origin=resultslist,2-s2.0-105020258172,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-1159_data_driven_sparse_coding_for_onboard_condition_monitoring_of_railway_tracks.pdf
excluded,generic_nonmaintenance_ai_control,medium,Hydropower design optimization,paper-1164,2026,Supporting the digitalisation of existing hydropower plants using computational fluid dynamics modelling,Ohiemi I.E.; McNabola A.,Renewable Energy,10.1016/j.renene.2025.124174,https://doi.org/10.1016/j.renene.2025.124174,10.1016,Elsevier / ScienceDirect,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105012637121?origin=resultslist,2-s2.0-105012637121,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-1164_supporting_the_digitalisation_of_existing_hydropower_plants_using_computational_fluid_dynami.pdf
excluded,environment_natural_system,high,civil infra update: Reinforced concrete bridge specimen damage,paper-1181,2025,"Combined fatigue-corrosion damage in reinforced concrete: Experimental analysis, surface crack monitoring, and mechanical modeling",Li H.; Liao W.; Zhu H.,Construction and Building Materials,10.1016/j.conbuildmat.2025.144595,https://doi.org/10.1016/j.conbuildmat.2025.144595,10.1016,Elsevier / ScienceDirect,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105022844309?origin=resultslist,2-s2.0-105022844309,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-1181_combined_fatigue_corrosion_damage_in_reinforced_concrete_experimental_analysis_surface_crack.pdf
excluded,generic_nonmaintenance_ai_control,high,Manufacturing inefficiency classification,paper-1197,2026,XAI-enabled framework for smart and resilient manufacturing: Multi-level classification of operational inefficiencies,Alahmadi M.,Journal of Engineering Research (Kuwait),10.1016/j.jer.2026.04.029,https://doi.org/10.1016/j.jer.2026.04.029,10.1016,Elsevier / ScienceDirect,All Open Access; Gold Open Access,https://www.scopus.com/pages/publications/105037320621?origin=resultslist,2-s2.0-105037320621,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-1197_xai_enabled_framework_for_smart_and_resilient_manufacturing_multi_level_classification_of_op.pdf
excluded,environment_natural_system,high,civil infra update: Road condition and pothole detection,paper-1199,2026,A Federated Learning Approach for Scalable Road Condition Detection in Connected Vehicles,Khandakar A.; Michelson D.G.; Hossain Md.M.; Rabbani S.G.; Ahamed Md.F.; Ayari M.A.,IEEE Open Journal of Intelligent Transportation Systems,10.1109/OJITS.2026.3670716,https://doi.org/10.1109/OJITS.2026.3670716,10.1109,IEEE,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105032151189?origin=resultslist,2-s2.0-105032151189,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-1199_a_federated_learning_approach_for_scalable_road_condition_detection_in_connected_vehicles.pdf
excluded,generic_nonmaintenance_ai_control,medium,generic cleanup: Floating platform offset monitoring lacks maintenance decision,paper-1202,2026,Investigating Metocean Effects on Floating Offshore Wind Platform Positional Offset Using Sentinel-2 Imagery,Filipe L.V.; Mota T.; Da Fonseca F.C.; Vieira M.,IEEE Access,10.1109/ACCESS.2026.3662158,https://doi.org/10.1109/ACCESS.2026.3662158,10.1109,IEEE,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105029831227?origin=resultslist,2-s2.0-105029831227,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-1202_investigating_metocean_effects_on_floating_offshore_wind_platform_positional_offset_using_se.pdf
excluded,environment_natural_system,high,civil infra update: Railway track fastener tightness evaluation,paper-1213,2026,TrinityNet: A Novel Cross-Modality Generative Reasoning Framework for Zero-Label Railway Fastener Tightness Evaluation,Wang W.; Shah S.M.A.H.; Rahman T.U.; Shah S.F.H.; Ehsan H.; Wang J.; Wei W.; Qiu S.; Zaheer Q.,IET Intelligent Transport Systems,10.1049/itr2.70164,https://doi.org/10.1049/itr2.70164,10.1049,Wiley / IET / Hindawi,All Open Access; Gold Open Access,https://www.scopus.com/pages/publications/105029084986?origin=resultslist,2-s2.0-105029084986,requires_manual_download,10,No candidate OA PDF URL produced a usable PDF automatically.,paper-1213_trinitynet_a_novel_cross_modality_generative_reasoning_framework_for_zero_label_railway_fast.pdf
excluded,software_it_cyber,high,Task offloading not maintenance,paper-1215,2026,Firefly: Probabilistic Edge-Driven Task Offloading for Real-Time DTN-IoT Using Time-Series Foundation Models,Muller K.; Ruhland T.; Guimaraes C.; Kaiser J.; Franchi N.,IEEE Open Journal of the Communications Society,10.1109/OJCOMS.2026.3672750,https://doi.org/10.1109/OJCOMS.2026.3672750,10.1109,IEEE,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105032783783?origin=resultslist,2-s2.0-105032783783,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-1215_firefly_probabilistic_edge_driven_task_offloading_for_real_time_dtn_iot_using_time_series_fo.pdf
excluded,environment_natural_system,high,Groundwater remediation study,paper-1220,2025,Remediation of chlorinated aliphatic hydrocarbons in groundwater using ZVI and low-voltage DC field: Long-term performance and insights from pilot-scale experimental study,Kleinknecht S.M.; Nosek J.; Pavelková A.; Leicht K.; Kvapil P.; Trevisan L.; Song X.; Klaas N.; Haslauer C.P.; Junginger T.,Journal of Hazardous Materials,10.1016/j.jhazmat.2025.140517,https://doi.org/10.1016/j.jhazmat.2025.140517,10.1016,Elsevier / ScienceDirect,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105022303945?origin=resultslist,2-s2.0-105022303945,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-1220_remediation_of_chlorinated_aliphatic_hydrocarbons_in_groundwater_using_zvi_and_low_voltage_d.pdf
excluded,other_nonmaintenance,medium,strict update: Printed electronics ink aging lacks asset maintenance use case,paper-1224,2026,Thermal aging of conductive and dielectric inks for flexible printed electronics: Toward reliable strain gauge application,Dos Santos E.; Rival G.; Mioko Deme B.; Degraff J.; Liang R.; Le M.-Q.; Cottinet P.-J.,Materials Today Communications,10.1016/j.mtcomm.2025.114346,https://doi.org/10.1016/j.mtcomm.2025.114346,10.1016,Elsevier / ScienceDirect,All Open Access; Green Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105022426549?origin=resultslist,2-s2.0-105022426549,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-1224_thermal_aging_of_conductive_and_dielectric_inks_for_flexible_printed_electronics_toward_reli.pdf
excluded,generic_nonmaintenance_ai_control,medium,generic cleanup: Broad smart transport review not maintenance focused,paper-1229,2025,Industry 4.0 for smart transport systems: Foundations and applications,Ahmad W.; Khan S.; Mazhar T.; Shahzad T.; Jiang W.; Hamam H.,Telematics and Informatics Reports,10.1016/j.teler.2025.100255,https://doi.org/10.1016/j.teler.2025.100255,10.1016,Elsevier / ScienceDirect,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105018053882?origin=resultslist,2-s2.0-105018053882,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-1229_industry_4_0_for_smart_transport_systems_foundations_and_applications.pdf
