screening_decision,screening_reason_category,screening_confidence,screening_notes,corpus_id,year,title,authors,source_title,doi,doi_url,doi_prefix,publisher_family,open_access,scopus_link,eid,retrieval_status,attempted_candidates,notes,expected_pdf_filename
included,physical_asset_maintenance,high,RUL benchmarking for maintenance,paper-0840,2026,From Inconsistency to Unity: Benchmarking Deep Learning-Based Unsupervised Domain Adaptation for RUL,Krokotsch T.; Ragab M.; Wu M.; Li X.; Chen Z.; Gühmann C.,IEEE Transactions on Automation Science and Engineering,10.1109/TASE.2025.3528469,https://doi.org/10.1109/TASE.2025.3528469,10.1109,IEEE,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/85215404088?origin=resultslist,2-s2.0-85215404088,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-0840_from_inconsistency_to_unity_benchmarking_deep_learning_based_unsupervised_domain_adaptation.pdf
included,physical_asset_maintenance,high,Power electronics reliability and RUL,paper-0841,2026,Advances in Reliability and Artificial Intelligence for Power Electronic Systems,Blaabjerg F.; Zhang K.; Song Y.; Zhang Y.; Yao B.; Novak M.; Zhao S.; Sahoo S.; Sangwongwanich A.; Wang H.,IEEE Transactions on Power Electronics,10.1109/TPEL.2026.3675661,https://doi.org/10.1109/TPEL.2026.3675661,10.1109,IEEE,All Open Access; Green Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105033795033?origin=resultslist,2-s2.0-105033795033,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-0841_advances_in_reliability_and_artificial_intelligence_for_power_electronic_systems.pdf
excluded,other_nonmaintenance,medium,Material fracture modeling only,paper-0842,2026,Extension and validation of the Finite Fracture Mechanics Coupled Criterion to V-notched specimens under small scale yielding conditions,Yosibash Z.; Cornetti P.,Theoretical and Applied Fracture Mechanics,10.1016/j.tafmec.2025.105237,https://doi.org/10.1016/j.tafmec.2025.105237,10.1016,Elsevier / ScienceDirect,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105018168174?origin=resultslist,2-s2.0-105018168174,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-0842_extension_and_validation_of_the_finite_fracture_mechanics_coupled_criterion_to_v_notched_spe.pdf
excluded,environment_natural_system,high,civil infra update: rail surface wear fatigue,paper-0845,2026,Effect of the rail surface topography on wear and fatigue,Edjeou W.; Larsson P.-O.; Larsson R.; Almqvist A.,Wear,10.1016/j.wear.2025.206218,https://doi.org/10.1016/j.wear.2025.206218,10.1016,Elsevier / ScienceDirect,All Open Access; Green Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105024452869?origin=resultslist,2-s2.0-105024452869,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-0845_effect_of_the_rail_surface_topography_on_wear_and_fatigue.pdf
included,physical_asset_maintenance,high,Reactor protection component condition monitoring,paper-0849,2026,AI-based condition monitoring of photocouplers to enhance the maintenance strategy for digital reactor protection systems,Lee H.J.; Jo H.S.; Na M.G.; Kim C.H.,Nuclear Engineering and Technology,10.1016/j.net.2025.103958,https://doi.org/10.1016/j.net.2025.103958,10.1016,Elsevier / ScienceDirect,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105019681246?origin=resultslist,2-s2.0-105019681246,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-0849_ai_based_condition_monitoring_of_photocouplers_to_enhance_the_maintenance_strategy_for_digit.pdf
included,physical_asset_maintenance,high,Wind turbine misalignment detection,paper-0851,2026,Probabilistic evaluation for early wind turbine yaw misalignment detection,García-Vaca M.A.; Sierra-García J.E.; Santos M.,Reliability Engineering and System Safety,10.1016/j.ress.2025.111716,https://doi.org/10.1016/j.ress.2025.111716,10.1016,Elsevier / ScienceDirect,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105016747141?origin=resultslist,2-s2.0-105016747141,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-0851_probabilistic_evaluation_for_early_wind_turbine_yaw_misalignment_detection.pdf
included,physical_asset_maintenance,high,Medical equipment fault prediction,paper-0852,2026,Research on fault prediction methods of medical electronic devices based on ARMA-RF models,Chen X.; Guo H.; Wang Z.; Chang F.; Yuan X.; Ren X.; Guo Y.; Liu X.; Tan J.; Chen Y.; Ma C.; Yang R.; Zhou S.,Measurement: Journal of the International Measurement Confederation,10.1016/j.measurement.2025.119394,https://doi.org/10.1016/j.measurement.2025.119394,10.1016,Elsevier / ScienceDirect,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105020779074?origin=resultslist,2-s2.0-105020779074,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-0852_research_on_fault_prediction_methods_of_medical_electronic_devices_based_on_arma_rf_models.pdf
included,physical_asset_maintenance,high,Solar panel crack detection,paper-0862,2026,An efficient solar panel crack detection system using a novel solcnn model and crack segmentation algorithm,Perarasi M.; Jasmine Hephzipah J.; Dinesh Babu M.; Kamakshi Priya K.,Results in Engineering,10.1016/j.rineng.2026.108995,https://doi.org/10.1016/j.rineng.2026.108995,10.1016,Elsevier / ScienceDirect,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105028378551?origin=resultslist,2-s2.0-105028378551,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-0862_an_efficient_solar_panel_crack_detection_system_using_a_novel_solcnn_model_and_crack_segment.pdf
included,physical_asset_maintenance,high,Generator condition monitoring,paper-0864,2026,Contactless Telemetry System for Condition Monitoring of Large Hydro and Wind Generators,Meiswinkel M.; Ridder A.; Ebrahimi A.,IEEE Access,10.1109/ACCESS.2026.3674651,https://doi.org/10.1109/ACCESS.2026.3674651,10.1109,IEEE,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105033370032?origin=resultslist,2-s2.0-105033370032,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-0864_contactless_telemetry_system_for_condition_monitoring_of_large_hydro_and_wind_generators.pdf
included,physical_asset_maintenance,high,Gear wear monitoring and diagnostics,paper-0865,2026,A multi-technique approach to gear wear monitoring and fault diagnostics,Daman A.; Peng Z.; Chin Z.Y.; Smith W.A.,Tribology International,10.1016/j.triboint.2025.111187,https://doi.org/10.1016/j.triboint.2025.111187,10.1016,Elsevier / ScienceDirect,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105018742223?origin=resultslist,2-s2.0-105018742223,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-0865_a_multi_technique_approach_to_gear_wear_monitoring_and_fault_diagnostics.pdf
included,physical_asset_maintenance,high,EV battery SOH and RUL,paper-0866,2026,AI-Driven Battery Management for E-Mobility: Predicting State of Health and Remaining Useful Life,Nagarale S.D.; Patil B.P.; Sharma D.P.,Applied Computational Intelligence and Soft Computing,10.1155/acis/7495734,https://doi.org/10.1155/acis/7495734,10.1155,Wiley / IET / Hindawi,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105032780331?origin=resultslist,2-s2.0-105032780331,requires_manual_download,7,No candidate OA PDF URL produced a usable PDF automatically.,paper-0866_ai_driven_battery_management_for_e_mobility_predicting_state_of_health_and_remaining_useful.pdf
excluded,acronym_collision,high,PHM means Psyllium husk mucilage,paper-0870,2026,"Rapid microwave-assisted combined extraction and image-guided purification of Psyllium husk hydrocolloids: Structure, amino acid profiling, and functional properties",Tosif M.M.; Bains A.; Dhull S.B.; Sadh P.K.; Ali N.; Khan M.R.; AlAsmari A.F.; Muzaffar N.; Chawla P.,Food Chemistry: X,10.1016/j.fochx.2025.103402,https://doi.org/10.1016/j.fochx.2025.103402,10.1016,Elsevier / ScienceDirect,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105030038405?origin=resultslist,2-s2.0-105030038405,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-0870_rapid_microwave_assisted_combined_extraction_and_image_guided_purification_of_psyllium_husk.pdf
included,physical_asset_maintenance,high,Batch reactor sensor fault detection,paper-0873,2026,Online Sensor Fault Detection Using Machine Learning Algorithms on a Laboratory-Scale Batch Reactor: LSTM Approach,Lobo N.C.; Poojary H.H.; Katapady L.; Adyapady P.R.; Simiyon A.; Indiran T.,ACS Omega,10.1021/acsomega.5c11180,https://doi.org/10.1021/acsomega.5c11180,10.1021,Other,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105031008209?origin=resultslist,2-s2.0-105031008209,requires_manual_download,10,No candidate OA PDF URL produced a usable PDF automatically.,paper-0873_online_sensor_fault_detection_using_machine_learning_algorithms_on_a_laboratory_scale_batch.pdf
included,physical_asset_maintenance,high,Marine diesel engine PdM,paper-0877,2026,Data-driven predictive maintenance for two-stroke marine diesel engines using machine learning and MLOps,Kirketerp-Møller T.; Hyldgaard M.W.; Cai J.; Dodis A.-I.; Rytter N.G.M.,Journal of Ocean Engineering and Science,10.1016/j.joes.2025.11.011,https://doi.org/10.1016/j.joes.2025.11.011,10.1016,Elsevier / ScienceDirect,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105025245488?origin=resultslist,2-s2.0-105025245488,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-0877_data_driven_predictive_maintenance_for_two_stroke_marine_diesel_engines_using_machine_learni.pdf
included,physical_asset_maintenance,high,Multi-component maintenance planning,paper-0880,2026,Flexible Inspection Approach for Maintenance Planning in Multi-Component Systems With Dependencies and Service Logistics,Alsawafy O.G.,IEEE Access,10.1109/ACCESS.2026.3651910,https://doi.org/10.1109/ACCESS.2026.3651910,10.1109,IEEE,All Open Access; Gold Open Access,https://www.scopus.com/pages/publications/105027649753?origin=resultslist,2-s2.0-105027649753,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-0880_flexible_inspection_approach_for_maintenance_planning_in_multi_component_systems_with_depend.pdf
included,physical_asset_maintenance,high,Transformer insulation deterioration prediction,paper-0881,2026,A method for predicting winding insulation deterioration of power transformers considering fragmentation and censoring defects of monitoring data,Yang D.; He L.; Qu Y.; Liu X.; Liu Y.,AIP Advances,10.1063/5.0324483,https://doi.org/10.1063/5.0324483,10.1063,AIP,All Open Access; Gold Open Access,https://www.scopus.com/pages/publications/105031777987?origin=resultslist,2-s2.0-105031777987,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-0881_a_method_for_predicting_winding_insulation_deterioration_of_power_transformers_considering_f.pdf
included,physical_asset_maintenance,high,Transformer lifetime extension control,paper-0882,2026,Measurement-based adaptive temperature control for Lifetime extension of distribution transformers under dynamic loading,Li S.; Li X.; Li H.; Cui Y.; Yang L.; Kang Y.; Ma X.; Zhu J.; Li H.,International Journal of Electrical Power and Energy Systems,10.1016/j.ijepes.2026.111601,https://doi.org/10.1016/j.ijepes.2026.111601,10.1016,Elsevier / ScienceDirect,All Open Access; Gold Open Access,https://www.scopus.com/pages/publications/105027899954?origin=resultslist,2-s2.0-105027899954,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-0882_measurement_based_adaptive_temperature_control_for_lifetime_extension_of_distribution_transf.pdf
included,physical_asset_maintenance,high,Train control equipment health assessment,paper-0885,2026,Health status evaluation of responder transmission unit based on CNN-transformer encoder-BiLSTM model,Jiang N.; Jiangbo C.; Jiyuan L.,Engineering Research Express,10.1088/2631-8695/ae4205,https://doi.org/10.1088/2631-8695/ae4205,10.1088,IOP/ECS,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105033459019?origin=resultslist,2-s2.0-105033459019,requires_manual_download,1,No candidate OA PDF URL produced a usable PDF automatically.,paper-0885_health_status_evaluation_of_responder_transmission_unit_based_on_cnn_transformer_encoder_bil.pdf
included,physical_asset_maintenance,high,PV module ageing diagnostics,paper-0887,2026,Identification of photovoltaic module ageing from symmetrically and asymmetrically cut current–voltage curves,Kalliojärvi H.; Lappalainen K.,Solar Energy Materials and Solar Cells,10.1016/j.solmat.2025.114081,https://doi.org/10.1016/j.solmat.2025.114081,10.1016,Elsevier / ScienceDirect,All Open Access; Green Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105024328954?origin=resultslist,2-s2.0-105024328954,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-0887_identification_of_photovoltaic_module_ageing_from_symmetrically_and_asymmetrically_cut_curre.pdf
included,physical_asset_maintenance,medium,Engine deposits and wear monitoring,paper-0892,2026,Enhancing engine reliability with machine learning techniques on spark plug deposition using green alcohol blend fuels on gasoline engine,Ansari A.M.; Solangi F.A.; Sanjrani A.N.; Hussain F.; Zhang B.; Ding Z.; Nawi N.M.,Results in Engineering,10.1016/j.rineng.2026.108975,https://doi.org/10.1016/j.rineng.2026.108975,10.1016,Elsevier / ScienceDirect,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105028915360?origin=resultslist,2-s2.0-105028915360,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-0892_enhancing_engine_reliability_with_machine_learning_techniques_on_spark_plug_deposition_using.pdf
included,physical_asset_maintenance,high,Machine RUL prognostic modeling,paper-0893,2026,Contextually-Enhanced Deep Learning Prognostic Modeling for Predicting the Remaining Useful Life of Machines,Shastry K.A.; Deepthi K.,IEEE Access,10.1109/ACCESS.2026.3650780,https://doi.org/10.1109/ACCESS.2026.3650780,10.1109,IEEE,All Open Access; Gold Open Access,https://www.scopus.com/pages/publications/105027085281?origin=resultslist,2-s2.0-105027085281,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-0893_contextually_enhanced_deep_learning_prognostic_modeling_for_predicting_the_remaining_useful.pdf
included,physical_asset_maintenance,high,Maintenance optimization under degradation,paper-0894,2026,Advanced optimization and comparative assessment of time- and condition-based maintenance strategies for assets subjected to stochastic degradation: A Gamma process approach incorporating performance-robustness metrics,Cheikh K.; Boudi E.L.M.; Rabi R.; Mokhliss H.,Results in Materials,10.1016/j.rinma.2026.100911,https://doi.org/10.1016/j.rinma.2026.100911,10.1016,Elsevier / ScienceDirect,All Open Access; Gold Open Access,https://www.scopus.com/pages/publications/105030453317?origin=resultslist,2-s2.0-105030453317,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-0894_advanced_optimization_and_comparative_assessment_of_time_and_condition_based_maintenance_str.pdf
included,physical_asset_maintenance,high,Welding robot diagnosis and prognosis,paper-0895,2026,Integrated Diagnosis and Prognosis of Dynamic Systems Using Deep Learning: Case Study on a Welding Robot,Ngnassi Djami A.B.; Abdelhakim B.,IEEE Access,10.1109/ACCESS.2026.3671697,https://doi.org/10.1109/ACCESS.2026.3671697,10.1109,IEEE,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105032127387?origin=resultslist,2-s2.0-105032127387,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-0895_integrated_diagnosis_and_prognosis_of_dynamic_systems_using_deep_learning_case_study_on_a_we.pdf
excluded,environment_natural_system,medium,civil infra update: metallic infrastructure corrosion,paper-0896,2026,Digital Twin Framework for Predictive Maintenance and Materials Selection Facing Climate Change,Zheludkevich M.; Jacob D.,Electrochemical Society Interface,10.1149/2.F09261IF,https://doi.org/10.1149/2.F09261IF,10.1149,IOP/ECS,All Open Access; Gold Open Access,https://www.scopus.com/pages/publications/105034389283?origin=resultslist,2-s2.0-105034389283,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-0896_digital_twin_framework_for_predictive_maintenance_and_materials_selection_facing_climate_cha.pdf
excluded,environment_natural_system,high,Ecosystem condition monitoring,paper-0902,2026,A continental-scale approach to ecosystem condition monitoring using satellite imagery and deep learning,Owers C.J.; Mokany K.; Ware C.; Harwood T.D.; Yang J.; Donohue R.J.; McVicar T.R.; Lehmann E.A.; Willams K.J.; Schmidt R.K.; Paget M.; Ferrier S.; Pelletier C.,Ecological Informatics,10.1016/j.ecoinf.2026.103639,https://doi.org/10.1016/j.ecoinf.2026.103639,10.1016,Elsevier / ScienceDirect,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105029951429?origin=resultslist,2-s2.0-105029951429,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-0902_a_continental_scale_approach_to_ecosystem_condition_monitoring_using_satellite_imagery_and_d.pdf
excluded,environment_natural_system,high,civil infra update: pedestrian bridge monitoring,paper-0905,2026,AAE-CycleWGAN fusion framework for generating fused strain data from sparse to dense domains in bridge monitoring systems,Hassani S.; Dackermann U.; Mousavi M.; Mustapha S.; Li J.,Information Fusion,10.1016/j.inffus.2025.103736,https://doi.org/10.1016/j.inffus.2025.103736,10.1016,Elsevier / ScienceDirect,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105017803174?origin=resultslist,2-s2.0-105017803174,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-0905_aae_cyclewgan_fusion_framework_for_generating_fused_strain_data_from_sparse_to_dense_domains.pdf
included,physical_asset_maintenance,high,Motor bearing health monitoring,paper-0907,2026,Sound-to-Vibration Transformation for Sensorless Motor Health Monitoring,Can Devecioglu O.; Kiranyaz S.; Alhams A.; Sassi S.; Ince T.; Avci O.; Hesam Soleimani-Babakamali M.; Taciroglu E.; Gabbouj M.,IEEE Access,10.1109/ACCESS.2025.3648648,https://doi.org/10.1109/ACCESS.2025.3648648,10.1109,IEEE,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105025974053?origin=resultslist,2-s2.0-105025974053,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-0907_sound_to_vibration_transformation_for_sensorless_motor_health_monitoring.pdf
included,physical_asset_maintenance,high,Battery RUL prediction,paper-0908,2026,Hybrid machine learning framework for battery remaining useful life prediction with time-series modelling and statistical validation,Krishnasamy M.; Alagar Muniandi K.,PeerJ Computer Science,10.7717/peerj-cs.3478,https://doi.org/10.7717/peerj-cs.3478,10.7717,Other,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105035055841?origin=resultslist,2-s2.0-105035055841,requires_manual_download,1,No candidate OA PDF URL produced a usable PDF automatically.,paper-0908_hybrid_machine_learning_framework_for_battery_remaining_useful_life_prediction_with_time_ser.pdf
included,physical_asset_maintenance,high,Mining cable fault diagnosis,paper-0909,2026,Simulation-based fault characterization of shearer trailing cables using a distributed multi-conductor model,Jiazheng B.; Lijuan Z.; Beichen J.,Results in Engineering,10.1016/j.rineng.2026.109728,https://doi.org/10.1016/j.rineng.2026.109728,10.1016,Elsevier / ScienceDirect,All Open Access; Gold Open Access,https://www.scopus.com/pages/publications/105030924636?origin=resultslist,2-s2.0-105030924636,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-0909_simulation_based_fault_characterization_of_shearer_trailing_cables_using_a_distributed_multi.pdf
included,physical_asset_maintenance,high,Rolling mill defective roll detection,paper-0910,2026,Roll contribution estimation from thickness variation,Haikonen S.; Jokisaari J.; Viitala R.,Measurement: Journal of the International Measurement Confederation,10.1016/j.measurement.2025.120036,https://doi.org/10.1016/j.measurement.2025.120036,10.1016,Elsevier / ScienceDirect,All Open Access; Green Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105024871664?origin=resultslist,2-s2.0-105024871664,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-0910_roll_contribution_estimation_from_thickness_variation.pdf
included,physical_asset_maintenance,high,Pipeline robotic flaw detection,paper-0917,2026,Woxbot-B for gas pipeline inspection: machine learning-based flaw detection,Ganduri K.V.; Veerla S.C.; Pathri B.P.; Pammi S.V.N.; Kumar T.V.; Sojith K.,Results in Engineering,10.1016/j.rineng.2025.108772,https://doi.org/10.1016/j.rineng.2025.108772,10.1016,Elsevier / ScienceDirect,All Open Access; Gold Open Access,https://www.scopus.com/pages/publications/105025662479?origin=resultslist,2-s2.0-105025662479,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-0917_woxbot_b_for_gas_pipeline_inspection_machine_learning_based_flaw_detection.pdf
excluded,other_nonmaintenance,high,strict update: Pressure vessel creep mechanics lacks maintenance decision,paper-0920,2026,Predicting creep failure time of thick-walled spherical vessels considering large strains,Arya V.K.,Applications in Engineering Science,10.1016/j.apples.2025.100267,https://doi.org/10.1016/j.apples.2025.100267,10.1016,Elsevier / ScienceDirect,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105024186729?origin=resultslist,2-s2.0-105024186729,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-0920_predicting_creep_failure_time_of_thick_walled_spherical_vessels_considering_large_strains.pdf
excluded,generic_nonmaintenance_ai_control,medium,Renovation performance tracking only,paper-0922,2026,Stakeholder-informed renovation digital twin for multi-domain monitoring: Pilot implementation and acceptance evaluation,Doukari O.; Bacnak T.; Mahamedi E.,Energy and Buildings,10.1016/j.enbuild.2026.116979,https://doi.org/10.1016/j.enbuild.2026.116979,10.1016,Elsevier / ScienceDirect,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105027640875?origin=resultslist,2-s2.0-105027640875,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-0922_stakeholder_informed_renovation_digital_twin_for_multi_domain_monitoring_pilot_implementatio.pdf
included,physical_asset_maintenance,high,Battery storage reliability analysis,paper-0923,2026,Real-time knowledge- and data-driven reliability analysis for lithium-ion battery energy storage system by Bayesian fault propagation network,Wang Y.; Hu Z.; Tian S.; Zheng R.; Fu Y.; Wang Z.; Li M.; Li X.,Applied Energy,10.1016/j.apenergy.2025.127013,https://doi.org/10.1016/j.apenergy.2025.127013,10.1016,Elsevier / ScienceDirect,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105021130886?origin=resultslist,2-s2.0-105021130886,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-0923_real_time_knowledge_and_data_driven_reliability_analysis_for_lithium_ion_battery_energy_stor.pdf
included,physical_asset_maintenance,high,Pipeline corrosion leakage fault detection,paper-0924,2026,"Data-driven investigation of thermal and flow parameters variation in gas pipelines under corrosion, dent, and leakage faults using experiments, machine learning, and scalable numerical simulation",Muthalif A.G.A.; Shah B.A.,Results in Engineering,10.1016/j.rineng.2025.108545,https://doi.org/10.1016/j.rineng.2025.108545,10.1016,Elsevier / ScienceDirect,All Open Access; Gold Open Access,https://www.scopus.com/pages/publications/105023990712?origin=resultslist,2-s2.0-105023990712,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-0924_data_driven_investigation_of_thermal_and_flow_parameters_variation_in_gas_pipelines_under_co.pdf
excluded,environment_natural_system,high,civil infra update: CRTSIII slab track SHM,paper-0926,2026,Life-cycle oriented strain reconstruction of CRTSIII slab tracks using quasi-distributed fiber Bragg grating sensing and deep learning toward sustainable high-speed rail,Yang D.; Xie X.; Li F.; Guo X.; Jiang H.; Shi X.; Zhang X.; Cui H.; Wang L.; Wu H.; Xiang P.,Developments in the Built Environment,10.1016/j.dibe.2026.100879,https://doi.org/10.1016/j.dibe.2026.100879,10.1016,Elsevier / ScienceDirect,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105031050818?origin=resultslist,2-s2.0-105031050818,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-0926_life_cycle_oriented_strain_reconstruction_of_crtsiii_slab_tracks_using_quasi_distributed_fib.pdf
included,physical_asset_maintenance,high,Industrial anomaly and failure prediction,paper-0931,2026,Two-Stage Hybrid Deep Learning Architecture for Cross-Domain Anomaly Detection and Failure Prediction,Islam R.; Neha N.H.H.; Ahmed M.; Maua J.; Chaudhary N.; Mridha M.F.; Dey N.; Roy S.,IEEE Open Journal of the Computer Society,10.1109/OJCS.2025.3643329,https://doi.org/10.1109/OJCS.2025.3643329,10.1109,IEEE,All Open Access; Gold Open Access,https://www.scopus.com/pages/publications/105024776115?origin=resultslist,2-s2.0-105024776115,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-0931_two_stage_hybrid_deep_learning_architecture_for_cross_domain_anomaly_detection_and_failure_p.pdf
included,physical_asset_maintenance,high,Complex equipment RUL prediction,paper-0937,2026,Remaining useful life prediction method for complex equipment based on improved osprey optimization algorithm assisted-GraphSAGE-LSTM,Wang G.; Yuan Y.; Zhao Z.; Zhang L.; Wang Z.; Li K.,AIP Advances,10.1063/5.0308493,https://doi.org/10.1063/5.0308493,10.1063,AIP,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105029909790?origin=resultslist,2-s2.0-105029909790,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-0937_remaining_useful_life_prediction_method_for_complex_equipment_based_on_improved_osprey_optim.pdf
included,physical_asset_maintenance,high,Additive manufacturing CBM policies,paper-0940,2026,A Monte Carlo Diagnostic Analysis of Adaptive Maintenance Policies for Additive Manufacturing Systems,Cheikh K.; Boudi E.L.M.; Rabi R.; Mokhliss H.,Modelling and Simulation in Engineering,10.1155/mse/9227235,https://doi.org/10.1155/mse/9227235,10.1155,Wiley / IET / Hindawi,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105033209627?origin=resultslist,2-s2.0-105033209627,requires_manual_download,10,No candidate OA PDF URL produced a usable PDF automatically.,paper-0940_a_monte_carlo_diagnostic_analysis_of_adaptive_maintenance_policies_for_additive_manufacturin.pdf
included,physical_asset_maintenance,high,Gear fault diagnostic reconstruction,paper-0944,2026,Modulated model network: A physics-informed machine learning method for high-precision signal reconstruction and enhanced fault diagnostics,Wu H.; Cheng J.; Kundu P.,Engineering Applications of Artificial Intelligence,10.1016/j.engappai.2025.113514,https://doi.org/10.1016/j.engappai.2025.113514,10.1016,Elsevier / ScienceDirect,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105024859699?origin=resultslist,2-s2.0-105024859699,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-0944_modulated_model_network_a_physics_informed_machine_learning_method_for_high_precision_signal.pdf
included,physical_asset_maintenance,high,Lithography machine fault diagnosis,paper-0955,2026,Towards predictive maintenance of lithography systems: Robust fault diagnosis via LPV-to-LTI reformulation,Huang J.; Song F.; Gao D.; Tan J.,Results in Engineering,10.1016/j.rineng.2026.109172,https://doi.org/10.1016/j.rineng.2026.109172,10.1016,Elsevier / ScienceDirect,All Open Access; Gold Open Access,https://www.scopus.com/pages/publications/105028314312?origin=resultslist,2-s2.0-105028314312,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-0955_towards_predictive_maintenance_of_lithography_systems_robust_fault_diagnosis_via_lpv_to_lti.pdf
included,physical_asset_maintenance,high,Marine thruster seal monitoring,paper-0966,2026,Marine Thruster Lip Seals: A Comparative Study of Frictional Behavior and a Condition-Based Monitoring Approach,Morad O.; Viitala R.; Saikko V.,Journal of Tribology,10.1115/1.4069632,https://doi.org/10.1115/1.4069632,10.1115,Other,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105017862584?origin=resultslist,2-s2.0-105017862584,requires_manual_download,1,No candidate OA PDF URL produced a usable PDF automatically.,paper-0966_marine_thruster_lip_seals_a_comparative_study_of_frictional_behavior_and_a_condition_based_m.pdf
